text;label
"Carlie and Harvey feel bitter and resentful about the way they 've been treated ";
"I coped at the time but now , five years on , I feel guilty and resentful about the whole affair ";
"In a low , resentful voice , Cullam said , ` I was sick ";
"I told Dana I could no longer bear the atmosphere of the city , the right-wing bullies , the Falangists , the deadening work of teaching mostly bored and resentful students ";
"He felt their resentful eyes burning the nape of his neck ";
"Michelle did not raise her head from Tess 's shoulder and the resentful words were muffled ";
"Lucy sent him a resentful glance while adding an explanation for her presence ";
"I said I thought Surkov felt resentful because the novels had n't made more money ";
"I have grown up to be distrustful of men , doubtful of my own goodness , extremely resentful and explosively angry ";
"She looked a little less resentful than earlier , and -- dare he hope it ? -- even slightly anxious for him ";
"She felt rather riled ";
"At once regretting that she had let herself become riled , she delved into her bag and came out with a bar of soap ";
"Two could play the same game , and the Russian was now riled ";
"She 's really riled now ";
"And found to his annoyance that he was grinding his teeth ";
"It joined me for the rest of the holiday , much to the annoyance of my fellow passengers ";
"Busking or playing musical instruments in the Underground , to the annoyance of other passengers , is an offence ";
"It was after noon by the time we actually got sorted , much to the annoyance of the lady from the Public Relations company who had hired us ";
"He shows his annoyance with some intimidating facial expression , backed up by a sparse selection of adjectival punctuation invariably using the ` f " word , which he uses with considerable effect ";
"To her annoyance a warm blush was steadily creeping into her cheeks ";
"` I am practical , " Jessamy insisted with some annoyance ";
"Laura 's normally full , warm lips tightened with annoyance ";
"Liz suppressed her annoyance before it could take hold ";
"She stopped as she saw the look of annoyance on his face ";
"Faint annoyance began to show on Major Tzann 's face ";
"She turned to Fran , faint annoyance crossing her face ";
"Robyn leant against the door to the office and found herself experiencing the old , familiar surge of deep annoyance ";
"To my great annoyance I found myself jealous ";
"To Erika 's intense annoyance , Fritz promptly accepted the invitation -- obeyed the command , rather -- and as Rosa moved on to the floor with another boy , she was left feeling abandoned -- and foolish ";
"Who can honestly say that they have never been consumed by that intense annoyance , never felt that burning but wrenching tension and anger at life 's petty frustrations ";
"This causes considerable annoyance to the Germans , who find themselves being forced to speak English and say that they will settle the matter ` by decree " ";
"` We are at our wits ; end here " , say the airport management , ` and this has caused considerable upset and annoyance to the lady owning the number published " ";
"It was , I thought , a measure of her self-control that she had waited until now to express her annoyance ";
"His eyes narrowed , and she felt a flicker of annoyance , this time aimed at herself ";
"Dotty flushed with annoyance ";
"Wheeler 's fine face flushed with annoyance and he laughed ";
"After a day or two , the owner became irked , and went to the airport to inspect his plane ";
"She was absolutely livid ";
"` He was livid ";
"Kisling was livid , and with the help of some friends managed to grab the sculptor and throw him down the stairwell from the seventh floor ";
"He turned a livid , stubbled face to the crowd ";
"His face was livid , and his hand had clapped to his sword ";
"Tabitha Campbell-Black was livid because she won a bag of Bailey 's Performance Mix horse feed rather than a T-shirt with a picture of a polo pony on the front ";
"Mansell was livid and admitted he ran away from the scene of the accident to avoid being tempted into big trouble ";
"City fans are still livid over the clash with Bull that led to skipper Steve Walsh 's sending off in the 3-0 defeat at Molineux three weeks ago ";
"LIVID Mia Farrow beat her adopted daughter Soon-Yi with a chair after finding out about her affair with Woody Allen , it was claimed yesterday ";
"His face was livid and bloody ";
"` He 's livid about Opal . " ";
"And then of course , silly girl , she went and told him -- he was so livid he would n't have nothing more to do with her . " ";
"He was on his feet , the chair toppling over behind him , his face livid , his knuckles white-ridged and aimed at her ";
"Sly was left feeling absolutely livid ";
"Benedict was on his feet , overturning his chair in one violent gesture , a face of livid fury turned on Theda ";
"He dipped the cotton wool in the water and dabbed at the livid puffy eyes ";
"Wayne will be livid when he hears ";
"` You could have lent it to me , " Paula said , peeved ";
"He sifted , somewhat peeved , through the remaining unopened mail ";
"His smile was patient , peeved , and very sad ";
"Of course Ed was really peeved about how Martinez handled the whole Harley business ";
"I 'm not surprised he 's feeling peeved ";
"` I still feel quite peeved about it ; well , more than that really . " ";
"They played throughout the second half in peeved mood , allowing Blackburn to assume the dictating role with Gordon Cowans prompting from midfield and Speedie in predatory form up front ";
"It was a revelation after the pain of trotting and Nails was cross when Nutty brought it to an end ";
"It is not uncommon to hear of old women who are cross when asked to perform domestic tasks in residential care ! ";
"Sue gets cross about that ";
"Agnes noted with alarm that a pink flush was suffusing Dorothy 's face , a sure sign of temper , and really , thought her loyal assistant , she had every right to be cross under the circumstances ";
" Do n't be cross !  ";
"He 'll be cross , but I 'll go ";
"There was really no reason why Star should be cross ";
"When they got to the florist and Georg saw his father emerging he really was cross , so cross he leapt out from the driver 's seat and intercepted Willi on the pavement ";
"My husband still feels very cross ";
"Her mother would be cross and he would feel stupid ";
"` You 're cross because I was honest when I spoke to you that night ";
"Alexandra grew even crosser as it became obvious that Matthew had been invited in his own right ";
"Erika stamped her foot in vexation ";
"Frau Nordern bit her lip in vexation ";
"To Meryl 's vexation , the boundary wall proved to be nearly eight feet high ";
"Sister Cecilia was flushed with vexation ";
"But , determined that he should n't have the satisfaction of seeing her vexation , she said drily , ` Do n't mention it ; I 'm only glad it was n't rush-hour . " ";
"No , she 's not vexed ";
"` I am vexed , John ";
"But Christine felt vexed when at the next Pack Meeting Sarah lost points for the Six through being a slowcoach ";
"A vexed expression crossed Louise 's pretty face ";
"Unable to help herself , Mrs Abigail made a vexed noise ";
"Lissa gazed up at him , at his vexed expression , and tried to quell the smile that pulled at her lips ";
"I 'm getting vexed ";
" You 're not  vexed , are you ?  he asked incredulously ";
"Why ever did he bother to write them out ? the landlady asked , gravely vexed and insulted ";
"Court sounded almost indignant ";
"She did n't look quite so indignant as she 'd looked before ";
"Shackel became indignant and said he would fetch a magistrate and complain about the Chief Constable 's attitude , which he did ";
"Scientists , on both sides of no-man 's land , become bitterly indignant when someone points such external influences out to them ";
"His tone became more confident , slightly indignant ";
"` I mean , look at this one , " said the interviewer , becoming quite indignant and picking one of the schools ' letters contemptuously from the pile ";
"I was extremely indignant ";
"The RUC men who had conducted the police investigations were fiercely indignant and a senior officer threatened to resign ";
"Topaz was indignant , some of her fear dissipating ";
"But I do n't want an indignant boyfriend on my doorstep breathing fire . " ";
"And Victoria now pulled her granddaughter past the indignant old lady , whose face was expressing shock ";
"` What did you mean , Rachel ? " her mother asked slowly , ignoring her husband 's indignant look ";
"IN East Germany two men , formerly regarded as untouchable pillars of the old regime , have , rightly or wrongly , become the focus of over-zealous and sometimes bizarre persecution by the legal authorities and an indignant public ";
"Indignant over suggestions that the Prime Minister has replaced his Jaguar with a Rover , Nigel Lawson can at least draw comfort from the fact that he is a wanted man in the City ";
"` Good heavens , no , lady " came the indignant reply ";
"Bellybutton said in an indignant voice , as though my question had impugned McIllvanney 's honour ";
"She picked up a pen and drew a line through the service charge , then handed the bill to the indignant guest ";
"Lucien made a small , indignant sound , his arms flailing before he recovered his poise ";
"Auguste shot him an indignant glance ";
"She was irritated , indignant ";
"` Oh ! " she bleated , her voice high and rather indignant ";
"` Nevil does n't work for me , " he snapped , truly indignant ";
"After the verdict on Monday , an indignant Cannes president Alain Pedretti described it as ` scandalous " ";
"` You do these ? " he asked an indignant Auguste ";
"He watched , felt indignant but also justified because he was right ";
"BLACKEYES ended , trailing an ever thinner line of puzzled viewers , exasperated critics , and the nagging question , what went wrong ? ";
"` It 's absolute nonsense , " wails an exasperated spokesman ";
"Untidy work led to rows , rows led to confrontation , confrontation led to the boy being soundly thrashed by his exasperated mother ";
"The Government resolutely refused to comment until in January 1978 we suddenly heard that an exasperated Lord Rosebery had broken off the sale and given Sotheby 's the go-ahead to auction the contents in May ";
"Doctor McCann turned an exasperated face away and addressed himself to Peg ";
"She began to feel exasperated ";
"They were exasperated and mystified ";
"If I failed to do so , he would become exasperated and start shouting at me , telling me how stupid I was ; whereupon I would dissolve into tears and rush out of the room ";
"An exasperated Galileo was able to show up the inadequacy of his rival 's position in a characteristically witty way ";
"He seemed exasperated , though well in control ";
"No wonder Superintendent Miller had become exasperated ";
"Charlotte made to reply , but suddenly felt exasperated and wearied by the hoops she had been obliged to jump through ";
"Lili was getting exasperated ";
"He shook his head , exasperated and cynical ";
"As they passed her table , she heard the older woman counting one-two-three , one-two-three like a jolly and exasperated gym teacher ";
"The fellow , sighing dramatically , rose wearily from his chair like an exasperated parent dealing with two naughty children ";
"Blake looked at the exasperated face of the Doctor , '  but this computer can predict what I 'm going to do ";
"They left behind them broken glass , tyremarks on the road and another exasperated shop owner ";
"The sheriff had said the most likely explanation was that the father had become exasperated ";
"He was exasperated , but not cast down ";
"There was a trace of exasperation in his voice as he said : ` I 've told my promoter Dan Duva that I want to fight all those contenders that the people want me to fight ";
"Plummer wanted to know , a note of exasperation in his voice ";
"There was a hint of exasperation in his voice ";
"Shaw , however , worked off most of his exasperation over the weekend winning the Durham and Cleveland County veterans ' over 50 title ";
"And then again perhaps Modigliani 's exasperation stemmed in part from envy of this brilliant young man ";
"One career wife spoke about her exasperation when her husband listened to her with half an ear as he watched television ";
"You may find your exasperation turns to inspiration ";
"Now it was the Young King who drew back and , doubtless to their father 's immense exasperation , refused to accept Richard 's homage ";
"She sounded very disappointed and David knew she was suppressing her exasperation ";
"Robbie 's exasperation found vent ";
"Frau Nordern allowed herself a note of exasperation ";
" At least if there 's a human being there you can talk about the deal ,  says Legal & General 's Michael Payne with just a trace of exasperation ";
"She shot him a look of exasperation ";
"Your eyesight 's not good enough , " Miss Dersingham said with exasperation ";
"He was coming so fast that she knew he had not seen her and she had to brake sharply , frowning with exasperation ";
"` I do n't seem to be getting anywhere with this damn machine , " he said with exasperation ";
"There was something in the journalist 's manner that goaded Blanche 's exasperation into anger ";
"There was a hint of exasperation in his voice ";
"She was single-minded and uncompromising in her work , so that she sometimes provoked exasperation among her colleagues , a feeling immediately tempered by the admiration they felt ";
"All through his life , though Ken could be austere and stubborn to a point which provoked exasperation , his evident holiness was so blended with cheerfulness that he seldom lost the admiration and affection of his contemporaries ";
"He looked at her with exasperation when she just gazed at him with wide deep blue eyes ";
"Tzann clucked his tongue with mild exasperation ";
"He felt a wave of exasperation rise within him ";
"With a grunt of exasperation , Henry leapt across the room and into the yard , crossing the space between kitchen and dining room until he reached the stables ";
"He gave a little grunt of exasperation ";
"How often do parents say in exasperation , ` Oh , you 'll be the death of me " ? ";
"` Damn ! " she muttered in exasperation ";
"Irina hung up in exasperation ";
"She was acting like some idiotic schoolgirl , not an intelligent woman , she thought in exasperation ";
"Jean-Paul gave a sigh of exasperation ";
"Parkin sighed with exasperation ";
"With a small sigh of exasperation she thrust her feet to the floor ";
"I got the impression that he was extremely alarmed about his own position and was determined to eliminate any risk for himself by a massive change of Government ";
"His voice was tetchy , but not alarmed ";
"But experts at the Coney Hill Psychiatric Hospital are alarmed ";
"The repeal movement 's national leadership , alarmed about Hopkins ' activities , wrote warning her against any collusion with the enemy . " ";
"The alarmed Hungarians initially kept this threat to themselves , but have since raised the issue in private both within the Warsaw Pact and with certain Western governments ";
"Realising that something had gone wrong , the alarmed miner was making his way out of the pit ";
"After one alarmed glance at her apoplectic face , Mr Loveitt said smoothly : ` I think we should get back to the facts ";
"He turned to see four alarmed faces and the atmosphere was thick with unanswered questions as he walked out ";
"The assistant looked alarmed ";
"Some ill children feel so angry , depressed , or anxious about their condition that they refuse to eat ";
"If she 's so anxious about my welfare and morals it 's a wonder she has n't come stamping up here to check out the situation for herself ";
"The last time she had walked down this lane she had been too anxious about Susan to notice very much ";
"I wanted to be a violinist -- that was my real ambition -- but I was too anxious to really get to grips with the instrument ";
"Cranston , too , was thinking about events in the Tower but was too anxious to concentrate on the problems they posed ";
"Meanwhile the flood of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues ";
"You then left that meeting , rather hurriedly , before it ended , in a very anxious state ";
"She subsequently attended the genetic counselling clinic , and was very anxious about the situation ";
"My friend is very anxious about your welfare ";
"Gary 's expression became even more anxious ";
"The Oracle clearly becomes very anxious about this and demands to know their business ";
"He had taken an interest in the growing baby , and had become anxious about Jane 's health and safety , the way expectant fathers were supposed to ";
"Far from experiencing simple gratitude , such children will most likely feel terribly torn and anxious when faced with their foster parents ' offer of affection ";
"She was still feeling a little anxious when she thought of all she would have to do before she could get to bed that night ";
"It seems that anxious people condition most easily and it is thought that irrational fears are established in this way ";
"They seemed anxious and hesitant about leaving , as if uncertain of which direction to take ";
"He turned and saw the waiter bearing down on him with an anxious look on his face ";
"Jim could nonetheless tell by his anxious face that something was wrong ";
"Stephen Spielberg says anxious parents should view it first ";
"A helpline has been set up for anxious parents ";
"One of the four ads is for insurance , another for Sherwood 's and the other two draw the attention of anxious patients to a particular service offered by local solicitors ";
"Anxious people become acutely sensitized to their bodies , noticing minor bodily changes upon which they focus ";
"Unfortunately , anxious and stressed people become acutely sensitive to such fluctuations making them worse by their own concern ";
"Rose was excessively clinging in her behaviour and anxious when Clive was either late , as he often was , or away on an extended business trip ";
"We were confused and anxious when we were not understood ";
"They were a little anxious about the flight over the Timor Sea as their compass had been 10 awry on the outward journey though it was correct at Melbourne ";
"Many beef farmers in my constituency of Monmouth are deeply anxious about the impact of the MacSharry proposals ";
"She 's in a lot of pain , and is extremely anxious about her condition . " ";
"President Truman and his advisers were anxious over Sino-Soviet relations and wondered whether American forces could take the port of Dairen and thus prevent the Soviet Union from occupying the Liaotung peninsula of south Manchuria ";
"The message was clear as members of Gloucestershire county council turned up to todays budget meeting , with protestors , anxious over the scale of impending cuts urging councillors to think again before wielding the axe ";
"Modigliani was plagued and anxious because of the difficulty of finding models , and when one had been found he waited in a state of tension for fear of being let down ";
"Now Mr Rifkind has written to the BSC chairman , Sir Robert Scholey , asking for further assurances after meeting anxious union leaders ";
"A patient in an anxious state is more likely to bump into , or trip over , objects ; shaking or tense hands are more likely to drop things , spill things and so on ";
"It all started early this morning , when a rather anxious mum called in at the office ";
"Tero followed them at a distance , watching her new friend with sorrowful anxious eyes ";
"She was particularly concerned when , shortly before her wedding day , she discovered that Prince Charles planned to give his friend a bracelet inscribed with their nicknames ` Fred " and ` Gladys " ";
"I became concerned when I saw my husband becoming a different person ";
"Jose , the refuge guardian , was concerned when Jeremy did n't return to Elola on the evening of Sunday , October 21 -- he had left his camping gear behind in the hut ";
"Everyone is terribly concerned at the moment ; we had thought that the security at St Helier was tighter than in most other hospitals ";
"Maria 's ( 3.5 years ) parents were concerned because of her severe headbanging at home ";
"Elaine 's voice was concerned but deep inside she hoped he would not decide to go to the party ";
"Hank was thoroughly disquieted ";
"Blanche was disquieted but not sure why ";
"Feeling thoroughly disquieted , she left her room in a rush ";
"In Washington there was understanding , but just as much disquiet about British Defence policy ";
"We shall find reason for disquiet about this argument ";
"Nevertheless , even among non-abolitionists ( and across most of the political spectrum ) there has been grave disquiet about the state of the prisons ";
"But the STUC also voiced disquiet about the way last Monday 's picketing was handled by police , and said it had secured a pledge that policing would now be ` even-handed " ";
"Despite the disquiet at the club this year , Mr Stringer still appears more relaxed and more in control than he did when he first took charge in that winter of 1987 ";
"There was widespread disquiet in the media and elsewhere ";
"Polanski had received notices of similar disquiet over his films ";
"There may be cases where there is parliamentary disquiet over a ministerial proposal and then the minister has a change of mind ";
"His comments are a major diplomatic gaffe as the CRC has supported the region in its disquiet over the CRE 's decision to begin an investigation ";
"Nevertheless , the Commission 's disquiet has not prevented it from agreeing the designation ";
"Apparently the RLD was not aware of the details of the Vanguard accident at that time , but the subsequent publication of the report on the accident should have reinforced their disquiet ";
"She voiced her disquiet and Ana laughed ";
"Listening to parents in the playground and at more formal events such as parents ' evenings should alert staff to early stages of parental disquiet ";
"That was still the kind of work that I wanted to do , and if I thought very much a comprehensive schools it was in a spirit of mild disquiet ";
"My heart was thumping with disquiet ";
"I have received no representations on that matter and I am not aware of any disquiet among the groups that the hon. Gentleman described ";
"The Department of Health is aware of the disquiet among dentists ";
"His comments are a major diplomatic gaffe as the CRC has supported the region in its disquiet over the CRE 's decision to begin an investigation ";
"However , does the right hon. Gentleman recognise that profound disquiet has been expressed about some of the proposals in the Bill , particularly the fast-track ones ? ";
"This last may be a source of considerable disquiet and one might not at first see how such obviously ` immoral " content could be defended as part of a system of morality ";
"But her symbolic stance emerges at a time when there is considerable disquiet over the imaging of children ";
"Li Shai Tung looked across at him , smiling ; but behind the smile -- beyond it , in some darker , less accessible place -- lay a deep disquiet ";
"There was public disquiet , questions in the Commons and an enquiry ordered into Jeffrey 's whereabouts ";
"Costly experiments on the teeth of live dogs or primates , not to mention the public disquiet about such animal testing , might be avoided and delays reduced ";
"There was considerable public disquiet anyway , but now that bugger Parkhurst has panicked the entire country , we are going to have to lie very low . " ";
"Also some disquiet surrounds the production of " second generation " vaccines using genetically engineered microbes to make fragments of viruses ";
"IMPRESSED just this side of awe as I am by the Department of Transport and its fearless tackling of such problems as juggernaut lorries and EEC regulations , I must nevertheless confess some disquiet about a recent plan ";
"Accountants inevitably greeted the court 's finding with some disquiet ";
"THE Princess of Wales has once more caused disquiet among fashion commentators by sticking to her own rules ";
"But there is no doubt that some of these ideas are causing great disquiet among Branch Management and Staff ";
"Some of his actions , in particular the unexpected introduction of a constitutional amendment allowing for an elected Vice-President and the subsequent appointment of Moudud Ahmed to that post , caused some disquiet among party members ";
"If there is continuing disquiet about the way an industry is being run , Members can express their disquiet by questioning the fitness of the persons appointed by the Government to run it ";
"In his meeting with Bush , zal reportedly sought to express his disquiet about a bill passing through the US Congress aimed at marking the " 75th anniversary of the Armenian genocide of 1915-23 " ";
"In 1989 he began libel proceedings in the UK against the Singapore government after the Privy Council had expressed " deep disquiet " over his treatment by the government [ see p. 37574 ] ";
"Startled , and by now more than a little frightened , Patrick headed for Foyles , hoping to lose his followers in the bookshop 's maze of nooks and corners ";
"Deep down I get more and more frightened ";
"I 'm really frightened .  ";
"The ambassador dithered so Benjamin stormed out , grasped a frightened servant and made him take us to where Clinton was sitting with the Lady Francesca in a small bower built against the chateau wall ";
"D.H. And no criticism of the drugs or medical regime because they 're too frightened ";
"I do n't very often feel frightened , but then I do n't often put myself in that vulnerable position ";
"It 'll be very loud and you might get frightened . " ";
"He was more frightened than he had been in all the time he had been with them , and he could tell that the girl was frightened too , by her quick , shallow breathing ";
"They caught a suspicious individual one evening , and turned him over to the police ; but he turned out to be a frightened bilberry-picker who had lost his way ";
"I used to stutter a lot in those days , I was a very frightened boy ";
"He was very frightened now ";
"` Those poor little girls must be frightened out of their minds ! ";
"Someone must have buried them when they were too frightened to hand them in to the police station ";
"Mr Kinnock says the Prime Minister is too frightened to debate the issue ";
"Slowly , he corners the frightened younger boy , talks reassuringly as he kisses and caresses him ";
"As the frightened boy bolted to Gooseneck 's side , there was a scream from Fishbane 's corner where an unwary Pole had reaped the consequences of turning her back to view the drama ";
"Without another word , Bert Rafferty gently picked up the frightened child and made towards the cliff ";
"They looked like a crowd of frightened children ";
"He says that Childine must survive because it has proved itself a lifeline for thousands of frightened , lonely and distressed children ";
"The impact had caused it to buck like a frightened horse ";
"I saw the frightened horses on the edge of a steep drop ";
"In one room , a frightened man bared his back which was a mass of scabs and bruises ";
"Ten cold , frightened men climbed out of their trench and listened to the young officer in cynical silence ";
"Or was it just fear that paralysed her , like a frightened rabbit ? ";
"The young woman just stared back like a frightened rabbit ";
"They 're frightened to death ";
"The poor frightened girl packed her things and ran out , saying she was going to Reno for a divorce ";
"She started like a frightened cat , and looked up at him wide-eyed ";
"Her ladyship looked frightened , shocked ";
"Some of the house servants were missing and everybody looked frightened ";
"She sounded frightened , a little distraught ";
"She 'd felt quite frightened and had n't accepted the invitation ";
"The first week I was at the school , I attempted to climb a tree , and was reproved by a horrified prefect ";
"Then she was silent , staring at him with horrified eyes ";
"His glance slid over to them , taking in the horrified Katarina surrounded by malicious-looking women ";
"He had thus been forced to hide his ignorance , which ill became a bohemian poet , when the trial burst upon a horrified society ";
"Mr McWhinney ( 55 ) , of Drumhark Road , Comber , died instantly when his single-engined Pulsar plunged to the ground in front of horrified spectators ";
"At which point , according to my informant , everyone looked absolutely horrified and said : ` Oh no , Prime Minister ! ";
"With a little grimace , she turned to stare with rather horrified fascination at the dark oil paintings that lined the walls ";
"Raising her eyes , she stared in rather horrified fascination at the opening door ";
" Do n't look so horrified ! ";
"When I asked if they could make me an identical one trimmed with black fur and beading instead , they were horrified but they agreed in the end . " ";
"A cold draught of air was coming from the kitchen and I found the back door to be wide open -- and then my horrified glance fell upon Aunt Louise ";
"Charles was horrified , conscious that his brother was now disqualified as a man of God from leading an invasion , and , as a celibate , from having a legitimate heir ";
"If I mention our separate sleeping arrangements to friends , they are horrified ";
"There was one other horrified observer of the scene ";
" The parents are horrified and I am totally disgusted ";
"When he saw her horrified expression , however , he stopped being a doctor and became quite fatherly instead ";
"He gave one swift look at her horrified expression before continuing ";
"He looked at the children , at Nick 's horrified face , and then at Auntie Lou ";
"Barely registering Gwen 's horrified face , she turned and whirled out , crashing the back door against the wall so hard that the echoes seemed to follow her fleeing figure ";
"One horrified look told him that Daisy had already sunk to her pasterns ";
"Lily shot a quick horrified look up and down the road ";
"The despairing , faithless , gaping , horrified wife looked down at her lover , and knew that he was dead ";
"She shot him a horrified look ";
"One itemised phone bill to Bedworth 's horrified mother ran to 34 pages of listed calls , the jury heard ";
"His horrified mother made a public appeal for the return of the ring , given to her by husband Alfed 18-years ago ";
" It was just like Rambo ,  said one of the scores of horrified students who fled from the university after the massacre ";
"The passengers looked horrified ";
"The Doctor looked horrified ";
"Aggie looked horrified as she caught sight of the horse dung on his hobnailed boots ";
"Daisy leaned forward , at once horrified and fascinated ";
"The horror in her voice was almost ludicrous , and Briant raised his eyebrows slightly ";
"With horror in her eyes , the nurse stated that the young girl had tearfully told the physician the events that had led to her tragic situation ";
"Even as he spoke , she saw the dawning horror in his eyes ";
"Imagine the horror on my beloved 's face when he discovered I had in fact flung in the rubbish his much prized and read collection of Guitarist magazines ! ";
"Melanie was shocked to see the horror on her aunt 's face ";
"Charlotte looked at Ursula and saw a frozen expression of horror on her face ";
"Rather than match China 's firmness , it can be confidently predicted , the Hong Kong authorities will follow past form , cease muttering about their shock and horror over Tiananmen , and return to bland assurances that the negotiations with Peking about a post-1997 ` Basic Law " for Hong Kong are going well ";
"But the blank horror over Khmer Rouge atrocities between 1975 and 1978 has created a blind spot about its strength in Cambodia , and the growing likelihood that it will return to power , either on its own or with the other Cambodian opposition factions ";
"Tug had just one glimpse of the girl 's horror as her mouth and her eyes opened wide ";
"You can imagine my horror ! ";
"Then she remembered his horror when he 'd said , ` Do n't tell me you 're a virgin ! " and her heart closed in on itself like a wounded animal ";
"Ray Shepherd 's voice was quiet and he ignored his son 's mounting horror ";
"Meanwhile Crowe , who had been watching the carnage unfold from the other end with increasing horror , unfurled some strokes of class in an attempt to ease the situation ";
"Some of us contemplate this prospect with horror ";
"She gazed at Ruth , and her face seemed to fill up with horror ";
"` Did you have a good day at the office ? " she asked , hearing herself with horror ";
"Eyewitnesses told of the horror as shrapnel rained down on shoppers from two devices placed in cast-litter bins less than ten yards apart ";
"Aston Villa are having a great run , but they hold no particular horrors for the Norwich players ";
"Constant recounting of this tale embroidered it further , describing the woman 's horror as the head , missing the basket , gripped her apron and held on with its teeth ! ";
"This ` return to the sources " discovers either that such primitive celebrations are entirely divorced from modern sexuality , or that they always concealed a deathly horror ";
"For Swift , there is a connection between cosmetics and prostitution ; the carefully assembled exterior often conceals both physical horror and moral contamination ";
"A few months later Gough Whitlam brought the Australian Army home but it is said that for those who experienced the horrors , each one left a little piece of themselves out in Viet ";
"I wanted to express my fear and my horror ";
"He paused before stepping out onto the roof , a look of horror on his face ";
"He saw the look of horror on my face ";
"The idea of their having a say in the running of a club appears to make officials recoil with horror ";
"I have climbed it from all sides , every time making new discoveries , finding new surprises and delights and , let me confess , secret places from which I have recoiled in horror ";
"Ashley recoiled in horror ";
"We had n't gone very far when we met up with another Lancaster returning from a Cook 's Tour , and to my horror the two aircraft then flew wing-tip to wing-tip all the way home ";
"Yanto realised to his horror he was now the nearest man to the exit bar ";
"To Shiona 's absolute horror , Jake had blamed her ";
"People waiting for trains watched in horror as the violence spread towards the Festi Hall ";
"Rex watched in horror as the black claw tore Bill 's left arm from its socket and flung it far up the street ";
"` I felt less nervous in the play-off against Faldo than I have here ";
"Quite a few of my classmates had done their speeches and I was getting really nervous as the day for my turn drew closer and closer ";
"I seem to be more nervous in that way than I once was ";
"The girls exchanged nervous glances , thinking that it must be Miss Hardbroom come to reprimand them for being out of bed ";
"There was a nervous laugh at this topical sally provided by the Zola trial ";
"The silence that followed was finally broken by a nervous laugh from one of the men-at-arms ";
"The boy gave a nervous smile ; Jean-Paul gestured to the waiter ";
"Roberts looked nervous but kept a fixed smile ";
"Flaps are described in detail for the many pilots who do not fully understand how to make the best use of them , and who may be nervous about their first flights in a flapped machine ";
"I was also under no illusion that some backbenchers on our side were nervous about the policy ";
"He was , naturally , sometimes nervous in the face of my beauty ; and at other times needlessly pleased with himself ";
"Nothing happened -- not that she 'd really thought anything would -- although there was a nervous tingle in her fingers ";
"Exhausted and nervous , councillors disappear into small cabals ";
"She tried to sleep , but she was desperately nervous about tomorrow ";
"Not so much a merciful touch , more likely a measure to prevent suddenly terror-stricken passengers from attempting to escape into the crowd ";
"The girl was glued to the spot , terror-struck , pop-eyed , quivering , knowing for certain that the Day of Judgment had come for her at last ";
"If this happened they would be terror-stricken ";
"Two fierce eyes glared at the terror-stricken sailors ";
"Leo demanded as he wrenched back to stare down into her almost terror-stricken face ";
"A CITY 'S terror-stricken minicab drivers are threatening to quit their jobs in fear after the murder of a young cabbie ";
"` I 'm not particularly worried if players do n't score , but you just ca n't stroll around ";
"They simply could not understand why people in England were so worried ";
"Rose stood looking down at her , a worried expression in her eyes ";
"This leads to highly agitated motions and correspondingly high temperatures ";
"His two thumbs rotated about one another as they always did when he was agitated and looking for a way to strike ";
"She was agitated ; there were a few tears ";
"Little Maureen was agitated , but she made a nice speech ";
"` When we came to tell you that the service was postponed you were in a very agitated state -- but then it was difficult to persuade you to leave off playing . " ";
"` When a police sergeant revisited Mr Thompson he was still clearly the worse for drink and was in an agitated state . " ";
"He was becoming agitated ";
"The priest became agitated ";
"The Spaniard was becoming agitated again , wondering whether he had already gone too far ";
"She was getting agitated ";
"Do n't get agitated ";
"He paced about for some time , looking agitated ";
"Rachel and her mother looked agitated ";
"Country and Western is suitable for calming an agitated animal ";
"It emerged that , in conscious and especially in excited or agitated patients , the drug produced a remarkable state of inactivity or indifference ";
"Annabel said in an agitated voice , ` I feel as if my mind is whirling madly , like a hurricane ";
"Just before we were to go upstairs to be photographed , an agitated Nigel Lawson came up to me saying that he wanted a word ";
"Trance-like he drove down the Edgware Road , responding to the multitudinous traffic lights with mechanical movements , while the agitated Eleanor continued to lash his unreceptive ear with a never-ending stream of abuse ";
"The boss sounded agitated when I spoke to him over the phone . " ";
"At Portsmouth , Lily Lee creatively amplifies a passage from Machiavelli 's The Prince , inscribing a chilling statement in a bold agitated hand ";
"An agitated old lady addressed Ramsey severely and asked why he did not go back to his own country and do good there instead of stirring up trouble in the United States ";
"More usually it left him ashamed and angry , despite his wife 's kind words of consolation , and Ashi herself in an agitated state of dissatisfaction and unhappiness ";
"He seemed agitated , restlessly pacing about , looking out into the crowds , then drawing back into the shelter of the arcade ";
"Nevertheless , Maeve 's sharp eyes had missed nothing ; her husband looked exhausted , troubled , and now she felt agitated ";
"Suddenly , a wave of tiredness swept through her and she closed her eyes for a moment , during which the girl remained quiet , but visibly agitated and eager to be getting on with her work ";
"Behind the front door hovered a small and wiry man who appeared greatly agitated and whose polished bald head was flushed and sweating profusely in spite of the cold ";
"Perhaps the mural makes it new , so shamelessly bright upon the wall like something spilt , and the restless assortment of weekend patrons who watch the stage with agitated and expectant eyes ";
"What a contrast with the rattled and untrustworthy gamblers at Number 10 and Number 11 Downing Street ";
"" Dear God , " he said , beginning to get rattled ";
"You could n't simply ignore the fact that he had sentenced you to death , but it was important to let him know that you were n't rattled ";
